benchmark,kind,domain,dwarf,framework,mode,details,validated,time
2mm,microbench,LinAlg,dense_linear_algebra,DaCe GPU,main,strict,True,0.017439555027522147
2mm,microbench,LinAlg,dense_linear_algebra,DaCe GPU,main,strict,True,0.016429005074314773
2mm,microbench,LinAlg,dense_linear_algebra,DaCe GPU,main,strict,True,0.016012809006497264
2mm,microbench,LinAlg,dense_linear_algebra,DaCe GPU,main,strict,True,0.015943950973451138
2mm,microbench,LinAlg,dense_linear_algebra,DaCe GPU,main,strict,True,0.01583637809380889
2mm,microbench,LinAlg,dense_linear_algebra,DaCe GPU,main,strict,True,0.016611447907052934
2mm,microbench,LinAlg,dense_linear_algebra,DaCe GPU,main,strict,True,0.015567305032163858
2mm,microbench,LinAlg,dense_linear_algebra,DaCe GPU,main,strict,True,0.015303007094189525
2mm,microbench,LinAlg,dense_linear_algebra,DaCe GPU,main,strict,True,0.015343155013397336
2mm,microbench,LinAlg,dense_linear_algebra,DaCe GPU,main,strict,True,0.01575422694440931
2mm,microbench,LinAlg,dense_linear_algebra,DaCe GPU,main,fusion,True,0.012689042021520436
2mm,microbench,LinAlg,dense_linear_algebra,DaCe GPU,main,fusion,True,0.013396092923358083
2mm,microbench,LinAlg,dense_linear_algebra,DaCe GPU,main,fusion,True,0.014122363994829357
2mm,microbench,LinAlg,dense_linear_algebra,DaCe GPU,main,fusion,True,0.013759743887931108
2mm,microbench,LinAlg,dense_linear_algebra,DaCe GPU,main,fusion,True,0.012650113087147474
2mm,microbench,LinAlg,dense_linear_algebra,DaCe GPU,main,fusion,True,0.012747495085932314
2mm,microbench,LinAlg,dense_linear_algebra,DaCe GPU,main,fusion,True,0.012602337053976953
2mm,microbench,LinAlg,dense_linear_algebra,DaCe GPU,main,fusion,True,0.01330094097647816
2mm,microbench,LinAlg,dense_linear_algebra,DaCe GPU,main,fusion,True,0.012827220023609698
2mm,microbench,LinAlg,dense_linear_algebra,DaCe GPU,main,fusion,True,0.013908552005887032
2mm,microbench,LinAlg,dense_linear_algebra,DaCe GPU,main,parallel,True,0.012783417012542486
2mm,microbench,LinAlg,dense_linear_algebra,DaCe GPU,main,parallel,True,0.013278599013574421
2mm,microbench,LinAlg,dense_linear_algebra,DaCe GPU,main,parallel,True,0.012640425004065037
2mm,microbench,LinAlg,dense_linear_algebra,DaCe GPU,main,parallel,True,0.014200130943208933
2mm,microbench,LinAlg,dense_linear_algebra,DaCe GPU,main,parallel,True,0.01261438406072557
2mm,microbench,LinAlg,dense_linear_algebra,DaCe GPU,main,parallel,True,0.013911979040130973
2mm,microbench,LinAlg,dense_linear_algebra,DaCe GPU,main,parallel,True,0.014435363002121449
2mm,microbench,LinAlg,dense_linear_algebra,DaCe GPU,main,parallel,True,0.013522824039682746
2mm,microbench,LinAlg,dense_linear_algebra,DaCe GPU,main,parallel,True,0.01258203701581806
2mm,microbench,LinAlg,dense_linear_algebra,DaCe GPU,main,parallel,True,0.013998000998981297
